route,template,intent,primary_keyword,entity,source,owner,status,indexability,canonical,last_verified,quality_score
/compare/chigo-alba-inverter-150-vs-rovex-cst5-pro/,comparison,Сравнение Alba Inverter 150 и ROVEX CST5 PRO,Chigo Alba Inverter 150 vs Rovex ROVEX CST5 PRO,chigo-alba-inverter-150 / rovex-cst5-pro,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-alba-inverter-150-vs-rovex-cst5-pro/,2026-08-20,20
/compare/chigo-alba-inverter-150-vs-rovex-rs-cbs5-pro/,comparison,Сравнение Alba Inverter 150 и RS-CBS5 PRO,Chigo Alba Inverter 150 vs Rovex RS-CBS5 PRO,chigo-alba-inverter-150 / rovex-rs-cbs5-pro,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-alba-inverter-150-vs-rovex-rs-cbs5-pro/,2026-08-20,20
/compare/chigo-alba-inverter-150-vs-vickers-rook-vch-he/,comparison,Сравнение Alba Inverter 150 и ROOK VCH-HE,Chigo Alba Inverter 150 vs Vickers ROOK VCH-HE,chigo-alba-inverter-150 / vickers-rook-vch-he,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-alba-inverter-150-vs-vickers-rook-vch-he/,2026-08-20,20
/compare/chigo-alba-inverter-150-vs-vickers-tanya/,comparison,Сравнение Alba Inverter 150 и Tanya,Chigo Alba Inverter 150 vs Vickers Tanya,chigo-alba-inverter-150 / vickers-tanya,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-alba-inverter-150-vs-vickers-tanya/,2026-08-20,20
/compare/chigo-alba-inverter-150-vs-vickers-tanya-max/,comparison,Сравнение Alba Inverter 150 и Tanya Max,Chigo Alba Inverter 150 vs Vickers Tanya Max,chigo-alba-inverter-150 / vickers-tanya-max,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-alba-inverter-150-vs-vickers-tanya-max/,2026-08-20,20
/compare/chigo-alba-inverter-150-vs-vickers-vera-max-vg-he-max/,comparison,Сравнение Alba Inverter 150 и VERA MAX VG-HE MAX,Chigo Alba Inverter 150 vs Vickers VERA MAX VG-HE MAX,chigo-alba-inverter-150 / vickers-vera-max-vg-he-max,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-alba-inverter-150-vs-vickers-vera-max-vg-he-max/,2026-08-20,20
/compare/chigo-alba-inverter-150-vs-vickers-vera-vg-he/,comparison,Сравнение Alba Inverter 150 и VERA VG-HE,Chigo Alba Inverter 150 vs Vickers VERA VG-HE,chigo-alba-inverter-150 / vickers-vera-vg-he,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-alba-inverter-150-vs-vickers-vera-vg-he/,2026-08-20,20
/compare/chigo-alba-inverter-150-vs-vickers-viking-ve-he/,comparison,Сравнение Alba Inverter 150 и VIKING VE-HE,Chigo Alba Inverter 150 vs Vickers VIKING VE-HE,chigo-alba-inverter-150 / vickers-viking-ve-he,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-alba-inverter-150-vs-vickers-viking-ve-he/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-chigo-lotos-on-off-169/,comparison,Сравнение King Inverter 172 и Lotos on-off 169,Chigo King Inverter 172 vs Chigo Lotos on-off 169,chigo-king-inverter-172 / chigo-lotos-on-off-169,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-chigo-lotos-on-off-169/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-chigo-moon-on-off-181/,comparison,Сравнение King Inverter 172 и Moon on-off 181,Chigo King Inverter 172 vs Chigo Moon on-off 181,chigo-king-inverter-172 / chigo-moon-on-off-181,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-chigo-moon-on-off-181/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-jade-super-match/,comparison,Сравнение King Inverter 172 и Jade Super Match,Chigo King Inverter 172 vs Haier Jade Super Match,chigo-king-inverter-172 / haier-jade-super-match,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-jade-super-match/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-flexis-super-match/,comparison,Сравнение King Inverter 172 и Flexis Super Match,Chigo King Inverter 172 vs Haier Flexis Super Match,chigo-king-inverter-172 / haier-flexis-super-match,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-flexis-super-match/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-stellar-hp-minus-20/,comparison,Сравнение King Inverter 172 и Stellar HP −20 °C,Chigo King Inverter 172 vs Haier Stellar HP −20 °C,chigo-king-inverter-172 / haier-stellar-hp-minus-20,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-stellar-hp-minus-20/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-flexis-on-off/,comparison,Сравнение King Inverter 172 и Flexis On-Off,Chigo King Inverter 172 vs Haier Flexis On-Off,chigo-king-inverter-172 / haier-flexis-on-off,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-flexis-on-off/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-coral-dc-inverter/,comparison,Сравнение King Inverter 172 и Coral DC-Inverter,Chigo King Inverter 172 vs Haier Coral DC-Inverter,chigo-king-inverter-172 / haier-coral-dc-inverter,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-coral-dc-inverter/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-coral-on-off/,comparison,Сравнение King Inverter 172 и Coral On-Off,Chigo King Inverter 172 vs Haier Coral On-Off,chigo-king-inverter-172 / haier-coral-on-off,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-coral-on-off/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-tundra-dc-inverter/,comparison,Сравнение King Inverter 172 и Tundra DC-Inverter,Chigo King Inverter 172 vs Haier Tundra DC-Inverter,chigo-king-inverter-172 / haier-tundra-dc-inverter,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-tundra-dc-inverter/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-tundra-on-off/,comparison,Сравнение King Inverter 172 и Tundra On-Off,Chigo King Inverter 172 vs Haier Tundra On-Off,chigo-king-inverter-172 / haier-tundra-on-off,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-tundra-on-off/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-quantum-inverter/,comparison,Сравнение King Inverter 172 и Quantum Inverter,Chigo King Inverter 172 vs Haier Quantum Inverter,chigo-king-inverter-172 / haier-quantum-inverter,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-quantum-inverter/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-quantum-on-off/,comparison,Сравнение King Inverter 172 и Quantum On-Off,Chigo King Inverter 172 vs Haier Quantum On-Off,chigo-king-inverter-172 / haier-quantum-on-off,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-quantum-on-off/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-haier-leader-a/,comparison,Сравнение King Inverter 172 и Leader-A,Chigo King Inverter 172 vs Haier Leader-A,chigo-king-inverter-172 / haier-leader-a,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-haier-leader-a/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-jax-murray-acy-he-r32-new/,comparison,Сравнение King Inverter 172 и Murray ACY-HE R32 NEW,Chigo King Inverter 172 vs JAX Murray ACY-HE R32 NEW,chigo-king-inverter-172 / jax-murray-acy-he-r32-new,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-jax-murray-acy-he-r32-new/,2026-08-20,20
/compare/chigo-king-inverter-172-vs-jax-hayman-aci-he-neo-r32/,comparison,Сравнение King Inverter 172 и Hayman ACI-HE NEO R32,Chigo King Inverter 172 vs JAX Hayman ACI-HE NEO R32,chigo-king-inverter-172 / jax-hayman-aci-he-neo-r32,comparable verified fields required,catalog-editor,draft,noindex,/compare/chigo-king-inverter-172-vs-jax-hayman-aci-he-neo-r32/,2026-08-20,20
/guides/basics/what-is-vrf/,article,Экспертное руководство: what-is-vrf для basics,what-is-vrf basics,basics/what-is-vrf,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/what-is-vrf/,2026-08-20,20
/guides/basics/split-vs-multi-split/,article,Экспертное руководство: split-vs-multi-split для basics,split-vs-multi-split basics,basics/split-vs-multi-split,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/split-vs-multi-split/,2026-08-20,20
/guides/basics/inverter-vs-on-off/,article,Экспертное руководство: inverter-vs-on-off для basics,inverter-vs-on-off basics,basics/inverter-vs-on-off,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/inverter-vs-on-off/,2026-08-20,20
/guides/basics/how-to-read-model-name/,article,Экспертное руководство: how-to-read-model-name для basics,how-to-read-model-name basics,basics/how-to-read-model-name,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/how-to-read-model-name/,2026-08-20,20
/guides/basics/cooling-capacity/,article,Экспертное руководство: cooling-capacity для basics,cooling-capacity basics,basics/cooling-capacity,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/cooling-capacity/,2026-08-20,20
/guides/basics/heating-capacity/,article,Экспертное руководство: heating-capacity для basics,heating-capacity basics,basics/heating-capacity,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/heating-capacity/,2026-08-20,20
/guides/basics/seer-and-scop/,article,Экспертное руководство: seer-and-scop для basics,seer-and-scop basics,basics/seer-and-scop,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/seer-and-scop/,2026-08-20,20
/guides/basics/eer-and-cop/,article,Экспертное руководство: eer-and-cop для basics,eer-and-cop basics,basics/eer-and-cop,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/eer-and-cop/,2026-08-20,20
/guides/basics/energy-class/,article,Экспертное руководство: energy-class для basics,energy-class basics,basics/energy-class,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/energy-class/,2026-08-20,20
/guides/basics/indoor-noise/,article,Экспертное руководство: indoor-noise для basics,indoor-noise basics,basics/indoor-noise,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/indoor-noise/,2026-08-20,20
/guides/basics/airflow/,article,Экспертное руководство: airflow для basics,airflow basics,basics/airflow,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/airflow/,2026-08-20,20
/guides/basics/operating-temperatures/,article,Экспертное руководство: operating-temperatures для basics,operating-temperatures basics,basics/operating-temperatures,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/operating-temperatures/,2026-08-20,20
/guides/basics/refrigerant-r32/,article,Экспертное руководство: refrigerant-r32 для basics,refrigerant-r32 basics,basics/refrigerant-r32,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/refrigerant-r32/,2026-08-20,20
/guides/basics/wifi-control/,article,Экспертное руководство: wifi-control для basics,wifi-control basics,basics/wifi-control,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/wifi-control/,2026-08-20,20
/guides/basics/voice-assistants/,article,Экспертное руководство: voice-assistants для basics,voice-assistants basics,basics/voice-assistants,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/voice-assistants/,2026-08-20,20
/guides/basics/self-cleaning/,article,Экспертное руководство: self-cleaning для basics,self-cleaning basics,basics/self-cleaning,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/self-cleaning/,2026-08-20,20
/guides/basics/blue-fin/,article,Экспертное руководство: blue-fin для basics,blue-fin basics,basics/blue-fin,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/blue-fin/,2026-08-20,20
/guides/basics/installation-route/,article,Экспертное руководство: installation-route для basics,installation-route basics,basics/installation-route,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/installation-route/,2026-08-20,20
/guides/basics/condensate-drainage/,article,Экспертное руководство: condensate-drainage для basics,condensate-drainage basics,basics/condensate-drainage,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/condensate-drainage/,2026-08-20,20
/guides/basics/electrical-requirements/,article,Экспертное руководство: electrical-requirements для basics,electrical-requirements basics,basics/electrical-requirements,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/electrical-requirements/,2026-08-20,20
/guides/basics/outdoor-unit-placement/,article,Экспертное руководство: outdoor-unit-placement для basics,outdoor-unit-placement basics,basics/outdoor-unit-placement,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/outdoor-unit-placement/,2026-08-20,20
/guides/basics/indoor-unit-placement/,article,Экспертное руководство: indoor-unit-placement для basics,indoor-unit-placement basics,basics/indoor-unit-placement,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/indoor-unit-placement/,2026-08-20,20
/guides/basics/fresh-air-basics/,article,Экспертное руководство: fresh-air-basics для basics,fresh-air-basics basics,basics/fresh-air-basics,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/fresh-air-basics/,2026-08-20,20
/guides/basics/ventilation-vs-air-conditioning/,article,Экспертное руководство: ventilation-vs-air-conditioning для basics,ventilation-vs-air-conditioning basics,basics/ventilation-vs-air-conditioning,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/ventilation-vs-air-conditioning/,2026-08-20,20
/guides/basics/filter-care/,article,Экспертное руководство: filter-care для basics,filter-care basics,basics/filter-care,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/filter-care/,2026-08-20,20
/guides/basics/seasonal-maintenance/,article,Экспертное руководство: seasonal-maintenance для basics,seasonal-maintenance basics,basics/seasonal-maintenance,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/seasonal-maintenance/,2026-08-20,20
/guides/basics/warranty-documents/,article,Экспертное руководство: warranty-documents для basics,warranty-documents basics,basics/warranty-documents,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/warranty-documents/,2026-08-20,20
/guides/basics/how-to-compare-models/,article,Экспертное руководство: how-to-compare-models для basics,how-to-compare-models basics,basics/how-to-compare-models,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/how-to-compare-models/,2026-08-20,20
/guides/basics/how-to-prepare-plans/,article,Экспертное руководство: how-to-prepare-plans для basics,how-to-prepare-plans basics,basics/how-to-prepare-plans,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/how-to-prepare-plans/,2026-08-20,20
/guides/basics/questions-for-engineer/,article,Экспертное руководство: questions-for-engineer для basics,questions-for-engineer basics,basics/questions-for-engineer,"author, editor and official sources required",editorial,draft,noindex,/guides/basics/questions-for-engineer/,2026-08-20,20
/guides/home/what-is-vrf/,article,Экспертное руководство: what-is-vrf для home,what-is-vrf home,home/what-is-vrf,"author, editor and official sources required",editorial,draft,noindex,/guides/home/what-is-vrf/,2026-08-20,20
/guides/home/split-vs-multi-split/,article,Экспертное руководство: split-vs-multi-split для home,split-vs-multi-split home,home/split-vs-multi-split,"author, editor and official sources required",editorial,draft,noindex,/guides/home/split-vs-multi-split/,2026-08-20,20
/guides/home/inverter-vs-on-off/,article,Экспертное руководство: inverter-vs-on-off для home,inverter-vs-on-off home,home/inverter-vs-on-off,"author, editor and official sources required",editorial,draft,noindex,/guides/home/inverter-vs-on-off/,2026-08-20,20
/guides/home/how-to-read-model-name/,article,Экспертное руководство: how-to-read-model-name для home,how-to-read-model-name home,home/how-to-read-model-name,"author, editor and official sources required",editorial,draft,noindex,/guides/home/how-to-read-model-name/,2026-08-20,20
/guides/home/cooling-capacity/,article,Экспертное руководство: cooling-capacity для home,cooling-capacity home,home/cooling-capacity,"author, editor and official sources required",editorial,draft,noindex,/guides/home/cooling-capacity/,2026-08-20,20
/guides/home/heating-capacity/,article,Экспертное руководство: heating-capacity для home,heating-capacity home,home/heating-capacity,"author, editor and official sources required",editorial,draft,noindex,/guides/home/heating-capacity/,2026-08-20,20
/guides/home/seer-and-scop/,article,Экспертное руководство: seer-and-scop для home,seer-and-scop home,home/seer-and-scop,"author, editor and official sources required",editorial,draft,noindex,/guides/home/seer-and-scop/,2026-08-20,20
/guides/home/eer-and-cop/,article,Экспертное руководство: eer-and-cop для home,eer-and-cop home,home/eer-and-cop,"author, editor and official sources required",editorial,draft,noindex,/guides/home/eer-and-cop/,2026-08-20,20
/guides/home/energy-class/,article,Экспертное руководство: energy-class для home,energy-class home,home/energy-class,"author, editor and official sources required",editorial,draft,noindex,/guides/home/energy-class/,2026-08-20,20
